r,p,n,q,r2,metabolite,taxon
0.11024219177644162,0.0008820776879211126,907.0,0.028478935004599516,0.012153340847673734,metabolite_136,Veillonellaceae|Dialister
0.15018328176744988,5.558158325417165e-06,907.0,0.0004805727368438923,0.022555018122441244,metabolite_136,Veillonellaceae|Veillonella
0.10515299337702291,0.0011926777121674486,947.0,0.03586707222399916,0.011057152016148224,metabolite_181,Veillonellaceae|Veillonella
-0.14127656219319437,1.993735858581999e-05,905.0,0.0014056067829423678,0.01995906702512752,metabolite_182,Lachnospiraceae|Marvinbryantia
0.11265320992190157,0.0005107786395411984,948.0,0.01889038751280882,0.012690745705708023,metabolite_192,Lachnospiraceae|Sellimonas
0.10770401792974292,0.0008954931851361337,948.0,0.02874171308858651,0.011600155478210385,metabolite_192,Ruminococcaceae|Candidatus_Soleaferrea
0.12310135339457304,0.0001448700026376646,948.0,0.007147872853482178,0.015153943207575559,metabolite_192,Ruminococcaceae|Flavonifractor
-0.10337509334600477,0.0014364661240218945,948.0,0.040995312402603616,0.010686409924295199,metabolite_192,Ruminococcaceae|Ruminococcaceae_UCG-002
0.11737945893064845,0.0002777557949659633,955.0,0.011913577608871299,0.013777937378851787,metabolite_229,Bacteroidaceae|Bacteroides
0.10854909633972992,0.0007793110571764142,955.0,0.025963416872115924,0.011782906316171968,metabolite_229,Lachnospiraceae|Blautia
0.11024741904890792,0.0006426830280063206,955.0,0.02237945557797352,0.012154493406945504,metabolite_229,Lachnospiraceae|Lachnoclostridium
0.10348143756819507,0.0013633167390087295,955.0,0.03942812094248355,0.010708407921180253,metabolite_229,Lachnospiraceae|Lachnospiraceae_UCG-010
-0.12275180560166196,0.00014305253849871487,955.0,0.007088490309234565,0.015068005778468209,metabolite_229,Ruminococcaceae|Ruminococcaceae_UCG-010
0.11091071714573354,0.0005610537324107883,964.0,0.02024079582195275,0.012301187177780913,metabolite_240,Lachnospiraceae|Roseburia
0.123398029260022,0.00013400022576389055,953.0,0.006745120275085342,0.015227073625257244,metabolite_250,Lachnospiraceae|Lachnospiraceae_NK4A136_group
0.10949364404711005,0.0007003190705693915,955.0,0.023895450703186487,0.011988858086715239,metabolite_297,Streptococcaceae|Streptococcus
-0.10750450148405723,0.0015827898805273165,861.0,0.043863859868366765,0.011557217839335663,metabolite_302,Lachnospiraceae|CAG-56
0.12804485052836673,0.00016505319583268809,861.0,0.007866847946375495,0.016395483746831776,metabolite_302,Lachnospiraceae|Lachnoclostridium
-0.13452770910595638,7.504467575270833e-05,861.0,0.004168828894353504,0.01809770451729682,metabolite_302,Lachnospiraceae|Lachnospiraceae_ND3007_group
0.11278634304331918,0.0009156352712212189,861.0,0.029265023379434263,0.012720759177085272,metabolite_302,Ruminococcaceae|Flavonifractor
0.11954469278972042,0.00043926842898461236,861.0,0.016850407643041517,0.014290933574188635,metabolite_302,Ruminococcaceae|Ruminiclostridium_5
-0.1130537983701375,0.0008900537909364855,861.0,0.02861508143115214,0.012781161325915705,metabolite_302,Ruminococcaceae|Ruminococcaceae_UCG-014
0.11358260263922258,0.0008414104626778222,861.0,0.027527225175379973,0.012901007622299532,metabolite_302,Ruminococcaceae|UBA1819
-0.12958416836267175,0.00010211207281491833,894.0,0.0053927054521230415,0.01679205669024526,metabolite_331,Lachnospiraceae|Lachnospira
0.19301380712593472,6.835734896110877e-09,887.0,1.323079043597501e-06,0.037254329741247524,metabolite_339,Actinomycetaceae|Actinomyces
0.16040574417083925,1.5734048519288989e-06,887.0,0.00016240036813356125,0.02573000276300073,metabolite_339,Bacteroidaceae|Bacteroides
0.11479978852072871,0.0006135795620777802,887.0,0.02168058836456561,0.013178991444404035,metabolite_339,Bifidobacteriaceae|Bifidobacterium
-0.21477599977118797,1.0256241157166929e-10,887.0,2.896818335724259e-08,0.046128730077713336,metabolite_339,Christensenellaceae|Christensenellaceae_R-7_group
0.14822692502916,9.29917356652993e-06,887.0,0.000746663995149813,0.021971221303600217,metabolite_339,Enterobacteriaceae|Escherichia/Shigella
-0.203961941984434,8.760606206452714e-10,887.0,1.9824445973414954e-07,0.041600473778061614,metabolite_339,Family_XIII|Family_XIII_AD3011_group
-0.16286121684300042,1.0816423108529549e-06,887.0,0.00011816948323887589,0.026523775951582805,metabolite_339,Family_XIII|Family_XIII_UCG-001
0.13631319205033962,4.640047678658064e-05,887.0,0.002844453665389582,0.018581286326952773,metabolite_339,Lachnospiraceae|Anaerostipes
0.11520734690030203,0.000586499077864929,887.0,0.02088068145563935,0.013272732779806532,metabolite_339,Lachnospiraceae|Blautia
-0.11178866889381134,0.0008526416749961352,887.0,0.027739954835838423,0.012496706493050182,metabolite_339,Lachnospiraceae|GCA-900066575
0.2066361334011347,5.210142183707204e-10,887.0,1.2455343038542677e-07,0.04269849162697154,metabolite_339,Lachnospiraceae|Lachnoclostridium
-0.1554477333196289,3.2968423935574488e-06,887.0,0.00030437917788461385,0.024163997794210468,metabolite_339,Lachnospiraceae|Lachnospiraceae_NK4A136_group
0.14659693548417857,1.1674682464014341e-05,887.0,0.0009084809027609526,0.021490661493352412,metabolite_339,Lachnospiraceae|Sellimonas
0.13151754499419166,8.548465525032271e-05,887.0,0.004673119299600339,0.017296864641299228,metabolite_339,Lactobacillaceae|Lactobacillus
0.14990264404436227,7.3413687470637544e-06,887.0,0.000609861416831244,0.02247080269149078,metabolite_339,Pasteurellaceae|Haemophilus
0.1290068509532933,0.00011675337044440485,887.0,0.006028173344678615,0.016642767592885237,metabolite_339,Peptostreptococcaceae|Intestinibacter
0.16188745842152313,1.2557926708188231e-06,887.0,0.00013245746760254972,0.02620754919418038,metabolite_339,Ruminococcaceae|Flavonifractor
-0.16230723983026782,1.177646961043904e-06,887.0,0.0001259570227899132,0.026343640101320075,metabolite_339,Ruminococcaceae|Ruminiclostridium_6
-0.17826885106325396,9.057651094545857e-08,887.0,1.3232499472606649e-05,0.03177978325941262,metabolite_339,Ruminococcaceae|Ruminococcaceae_NK4A214_group
-0.17216680716013447,2.4839986546553906e-07,887.0,3.216124573922243e-05,0.029641409487714928,metabolite_339,Ruminococcaceae|Ruminococcaceae_UCG-002
-0.10731579163493925,0.0013700941216217126,887.0,0.039547077106310294,0.011516679134233697,metabolite_339,Ruminococcaceae|Ruminococcaceae_UCG-003
-0.2190917313258528,4.21802435067278e-11,887.0,1.3022936719931425e-08,0.04800118673535967,metabolite_339,Ruminococcaceae|Ruminococcaceae_UCG-005
-0.17146343755582244,2.7840363997818734e-07,887.0,3.550344746611466e-05,0.029399710418459422,metabolite_339,Ruminococcaceae|Ruminococcaceae_UCG-010
-0.11794529169717682,0.0004314644119228474,887.0,0.016651556707103412,0.013911091833532127,metabolite_339,Ruminococcaceae|Ruminococcaceae_UCG-013
-0.17880483265264435,8.275626752982675e-08,887.0,1.2206949636024347e-05,0.031971168179940154,metabolite_339,Ruminococcaceae|Ruminococcaceae_UCG-014
0.11612183185665678,0.0005297273438621147,887.0,0.019402981384690137,0.01348427983374567,metabolite_339,Streptococcaceae|Lactococcus
0.20584239571380672,6.083523204178265e-10,887.0,1.436314178175339e-07,0.042371091873199394,metabolite_339,Streptococcaceae|Streptococcus
0.10775739809392845,0.0013084179414307518,887.0,0.03826646796691813,0.011611656843973375,metabolite_339,Veillonellaceae|Dialister
0.22853640177058157,5.652013905523696e-12,887.0,2.072223944400178e-09,0.05222888693424468,metabolite_339,Veillonellaceae|Veillonella
0.127912047795784,6.814372942551499e-05,964.0,0.003855074781891523,0.01636149197131093,metabolite_342,Pasteurellaceae|Haemophilus
0.1049253361381427,0.0011514423498758155,957.0,0.03513765250161252,0.011009326163702234,metabolite_344,Ruminococcaceae|Ruminococcaceae_UCG-014
-0.10072631464385767,0.0018294629162717202,955.0,0.04847631757987539,0.010145790461733417,metabolite_363,Ruminococcaceae|DTU089
-0.11283632507434242,0.00047658100786529626,955.0,0.017992112702874995,0.012732036256282676,metabolite_363,Ruminococcaceae|Ruminiclostridium_5
-0.11344234159948803,0.00043784405656141414,957.0,0.016821152520591156,0.012869164867574933,metabolite_391,Enterobacteriaceae|Escherichia/Shigella
0.10032245619123582,0.0018880275635341035,957.0,0.04941008304567973,0.010064595216242431,metabolite_391,Lachnospiraceae|Lachnospira
0.10777434168321498,0.0008448464097745571,956.0,0.027568672318959233,0.01161530872525037,metabolite_409,Enterobacteriaceae|Escherichia/Shigella
0.11851556985706711,0.00025313897340308635,949.0,0.011140577164866453,0.014045940298545355,metabolite_415,Lachnospiraceae|Lachnospiraceae_UCG-004
-0.11452322560993264,0.0004078195290920009,949.0,0.0159570637704238,0.013115569204103531,metabolite_415,Ruminococcaceae|GCA-900066225
-0.10083789644612315,0.0018693980487242536,949.0,0.04915872248127986,0.010168281359679055,metabolite_415,Ruminococcaceae|Ruminococcaceae_UCG-010
0.10191598564865614,0.0015065953763085658,967.0,0.04237948733344133,0.010386868130737085,metabolite_424,Bacteroidaceae|Bacteroides
0.13353824614420745,3.101420467629262e-05,967.0,0.0020249514114846537,0.017832463183270936,metabolite_424,Enterobacteriaceae|Escherichia/Shigella
0.1251971803123096,0.00010135724350566963,959.0,0.005360265873607744,0.015674333958152965,metabolite_439,Enterobacteriaceae|Escherichia/Shigella
-0.11110269567691324,0.000567296637506229,959.0,0.020368192832497658,0.012343808986676795,metabolite_439,Ruminococcaceae|Ruminococcus_1
-0.10585460453759928,0.0011048493386149893,947.0,0.03402900265055698,0.011205197301811532,metabolite_445,Eggerthellaceae|Adlercreutzia
-0.10164729406923652,0.0017361202631778479,947.0,0.047002725399469904,0.010332172391597845,metabolite_445,Ruminococcaceae|Ruminococcaceae_UCG-013
0.12801800190169385,6.897943081158047e-05,961.0,0.0038965714027341673,0.01638860881090209,metabolite_480,Veillonellaceae|Dialister
0.14240935188208118,2.541575197347629e-05,868.0,0.0017243818910118343,0.020280423503474417,metabolite_491,Lachnospiraceae|Shuttleworthia
0.12086319372736211,0.00018550139508154628,952.0,0.008700083880023813,0.014607911597977863,metabolite_498,Lachnospiraceae|Fusicatenibacter
0.12887929351076038,6.665414060288342e-05,952.0,0.003798423451950109,0.016609872295832724,metabolite_498,Ruminococcaceae|Flavonifractor
-0.11934374467937967,0.0002236808883610762,952.0,0.010129396999059187,0.014242929394096961,metabolite_498,Ruminococcaceae|Ruminococcaceae_NK4A214_group
-0.1085401495219363,0.0007951815986788903,952.0,0.026388402400022704,0.01178096405824429,metabolite_498,Ruminococcaceae|Ruminococcaceae_UCG-002
-0.1022019491564043,0.0015911840292003223,952.0,0.04406089109179978,0.010445238411368251,metabolite_498,Ruminococcaceae|Ruminococcaceae_UCG-010
-0.10801581280793245,0.0012735237594652669,887.0,0.03755565425244441,0.011667415816558302,metabolite_504,Ruminococcaceae|GCA-900066225
0.16431726265731533,3.482450617486365e-07,951.0,4.2627878666053e-05,0.027000162807193157,metabolite_533,Ruminococcaceae|Negativibacillus
-0.1015620275987917,0.0016651504231101183,956.0,0.04557945845885773,0.010314845449977727,metabolite_535,Bifidobacteriaceae|Bifidobacterium
0.109349799072991,0.0007072557673315913,956.0,0.02408902403604607,0.011957378557303503,metabolite_535,Lachnospiraceae|Roseburia
-0.12945906426978318,5.958587669526428e-05,956.0,0.003479340701976152,0.016759649321607853,metabolite_535,Ruminococcaceae|Intestinimonas
-0.1502269483262696,3.044821504987256e-06,957.0,0.00028420818601019356,0.022568136003423674,metabolite_561,Ruminococcaceae|Ruminococcaceae_UCG-014
0.10091581078148901,0.0018234398835660695,952.0,0.04840080943987068,0.010184000865685293,metabolite_563,Bifidobacteriaceae|Bifidobacterium
-0.11084449008523599,0.0006122690687089627,952.0,0.021646564292881545,0.01228650098225598,metabolite_563,Ruminococcaceae|Flavonifractor
-0.10728727410654912,0.0009147288848995263,952.0,0.02924831226936599,0.011510559185213804,metabolite_563,Ruminococcaceae|Oscillibacter
-0.12544373011905927,0.00010413179182032706,952.0,0.005476614099460788,0.015736129426183378,metabolite_563,Ruminococcaceae|UBA1819
0.10275186571204391,0.001517830558510423,950.0,0.04263342850534249,0.010557945907305905,metabolite_564,Erysipelotrichaceae|Erysipelotrichaceae_UCG-003
0.10373743052862741,0.0013655531323676065,950.0,0.039475770232886155,0.010761454492681798,metabolite_564,Lachnospiraceae|Coprococcus_1
0.1043447752909541,0.0012563090266239996,953.0,0.037191819243146816,0.010887832130519704,metabolite_565,Lachnospiraceae|Anaerostipes
0.10645723950662764,0.0009784752736014155,956.0,0.030936369968840773,0.01133314384337148,metabolite_572,Enterobacteriaceae|Escherichia/Shigella
0.11807999650782543,0.0002749673718531411,945.0,0.011833528091151546,0.013942885575288066,metabolite_796,Bacteroidaceae|Bacteroides
-0.10924181977437124,0.0007687341915120541,945.0,0.025723417922206778,0.011933775187616206,metabolite_796,Bifidobacteriaceae|Bifidobacterium
-0.10736833847058756,0.0008896650118130883,955.0,0.02861508143115214,0.011527960105934654,metabolite_799,Ruminococcaceae|UBA1819
0.12304918345375139,0.00013778371856181776,955.0,0.0068855742971980485,0.015141101548634964,metabolite_823,Lachnospiraceae|Blautia
0.11850471805838161,0.00036697368011286336,900.0,0.014675098503097514,0.014043368202096517,metabolite_849,Ruminococcaceae|Intestinimonas
0.12381298318618043,0.00012610431054188305,954.0,0.006406871900015989,0.015329654805461399,metabolite_891,Enterobacteriaceae|Escherichia/Shigella
0.10184593342856303,0.0016432547427105571,953.0,0.045174695991026345,0.010372594155935293,metabolite_917,Lachnospiraceae|Lachnospira
0.1458544588342434,1.1691378137831676e-05,896.0,0.000908852698054071,0.02127352316183,metabolite_922,Bacteroidaceae|Bacteroides
-0.11085926179010969,0.0008873708735793854,896.0,0.028589312555624812,0.012289775924648073,metabolite_922,Christensenellaceae|Christensenellaceae_R-7_group
0.11674659568174602,0.0004622851967221955,896.0,0.017556707720136767,0.013629767603277077,metabolite_922,Erysipelotrichaceae|Erysipelatoclostridium
0.14179640422578726,2.043851538150167e-05,896.0,0.0014247177175441658,0.020106220251362862,metabolite_922,Erysipelotrichaceae|Holdemania
0.18373877882997441,3.034250924320289e-08,896.0,5.0743854273830095e-06,0.03375993884593025,metabolite_922,Lachnospiraceae|Lachnoclostridium
0.13114458429477843,8.246516979168205e-05,896.0,0.004524312121088974,0.017198901989850246,metabolite_922,Ruminococcaceae|Anaerotruncus
0.1430459806724225,1.723646468053466e-05,896.0,0.0012452705316288318,0.02046215258653507,metabolite_922,Ruminococcaceae|Flavonifractor
0.13381922704949964,5.8659562995279494e-05,896.0,0.003441060210784626,0.017907585528125537,metabolite_922,Ruminococcaceae|Oscillibacter
-0.1135828721276421,0.0006587683714268778,896.0,0.02275257065444461,0.012901068840764298,metabolite_922,Ruminococcaceae|Ruminococcaceae_UCG-010
-0.1416207109280426,2.0931698947299567e-05,896.0,0.0014511376015646045,0.020056425763764204,metabolite_922,Ruminococcaceae|Ruminococcaceae_UCG-014
0.13817564067274937,3.321905314925126e-05,896.0,0.0021504965986094233,0.01909250767532475,metabolite_922,Ruminococcaceae|UBA1819
0.14503060714810648,6.2918385333809365e-06,962.0,0.0005361068229671846,0.021033877009748393,metabolite_1001,Ruminococcaceae|Negativibacillus
0.11193566739219345,0.0005474132608024897,950.0,0.019870474371750452,0.01252959363453576,metabolite_1023,Ruminococcaceae|Candidatus_Soleaferrea
0.1063599835735399,0.0010262279479201263,950.0,0.03213935998630806,0.011312446105763678,metabolite_1023,Ruminococcaceae|Ruminococcaceae_UCG-004
0.13562960675025107,2.5318015367103258e-05,958.0,0.001719280366781206,0.01839539022722775,metabolite_1024,Erysipelotrichaceae|Erysipelatoclostridium
0.12567137430133032,9.614485071624656e-05,958.0,0.005123694140895152,0.015793294318785067,metabolite_1024,Erysipelotrichaceae|Holdemania
0.11955788353469282,0.00020809219347124694,958.0,0.009508154987487893,0.014294087515295173,metabolite_1024,Lachnospiraceae|Shuttleworthia
0.12860740467679405,6.552023218366395e-05,958.0,0.0037427512406937925,0.016539864537700667,metabolite_1024,Ruminococcaceae|Flavonifractor
-0.11000701023253061,0.0006477224860579688,958.0,0.022513818043199955,0.012101542300300094,metabolite_1024,Ruminococcaceae|Ruminococcus_1
0.11704423648704818,0.0002871141989868435,956.0,0.012252562291402733,0.01369935329483606,metabolite_1025,Lachnospiraceae|Lachnospiraceae_UCG-001
-0.10251625971928571,0.0015038246147066779,956.0,0.042333578854754986,0.010509583506832043,metabolite_1025,Ruminococcaceae|Ruminiclostridium_5
-0.11967757669122954,0.00019282577539914792,966.0,0.008944582501179453,0.014322722362685128,metabolite_1052,Enterobacteriaceae|Escherichia/Shigella
0.10271132195982988,0.0013903459446432235,966.0,0.04001048367490272,0.010549615658735832,metabolite_1052,Ruminococcaceae|Ruminococcaceae_UCG-014
0.15854545254882113,9.597277873370025e-06,772.0,0.0007655736512794959,0.025136660523910493,metabolite_1053,Ruminococcaceae|Ruminococcaceae_UCG-010
0.10869121272556016,0.0007969493834610388,949.0,0.026412585824745247,0.01181377972375297,metabolite_1082,Streptococcaceae|Lactococcus
0.10558379113705295,0.0011107505848147584,951.0,0.0341280578557508,0.01114793695087282,metabolite_1094,Erysipelotrichaceae|Turicibacter
0.10046335441731567,0.0017410049074303368,969.0,0.047015282401619396,0.010092885580779181,metabolite_1111,Lachnospiraceae|Lachnospiraceae_NK4A136_group
0.11077862954771564,0.0005850189692109514,960.0,0.020857198032738267,0.012271904764470017,metabolite_1124,Ruminococcaceae|Ruminococcaceae_UCG-014
-0.10093353425962419,0.0017214450792007955,962.0,0.04680121274148045,0.01018757833813873,metabolite_1128,Bifidobacteriaceae|Bifidobacterium
-0.11040099798629936,0.0006030259408325675,962.0,0.021369311453481227,0.012188380356370876,metabolite_1128,Ruminococcaceae|GCA-900066225
0.13739596710855842,0.00011258515344167256,785.0,0.005848599319796969,0.018877651777696066,metabolite_1135,Actinomycetaceae|Actinomyces
0.23417811208022896,3.0673275228588635e-11,785.0,9.869805776085101e-09,0.05483938817746028,metabolite_1135,Bacteroidaceae|Bacteroides
-0.26977391486780516,1.4776529356994236e-14,785.0,8.803579130971722e-12,0.0727779651431018,metabolite_1135,Christensenellaceae|Christensenellaceae_R-7_group
0.2097051809850384,2.9888615880102905e-09,785.0,6.188891679288426e-07,0.04397626293196771,metabolite_1135,Eggerthellaceae|Eggerthella
0.1818982600109208,2.8798913673112376e-07,785.0,3.647600499518102e-05,0.03308697699500055,metabolite_1135,Enterobacteriaceae|Escherichia/Shigella
0.18794656455665645,1.1278957331247353e-07,785.0,1.6086846397804564e-05,0.03532391112864943,metabolite_1135,Erysipelotrichaceae|Erysipelatoclostridium
0.17189920510516396,1.2681710764495222e-06,785.0,0.00013339410522764217,0.029549336715787227,metabolite_1135,Erysipelotrichaceae|Holdemania
-0.1565199150614894,1.0551867471726155e-05,785.0,0.0008292589569788434,0.02449848381085586,metabolite_1135,Family_XIII|Family_XIII_AD3011_group
-0.1282115787704279,0.00031655462736613217,785.0,0.013129902127188713,0.01643820893080564,metabolite_1135,Family_XIII|Family_XIII_UCG-001
0.1666974359620417,2.653624100743746e-06,785.0,0.00025454764015436234,0.027788035156318995,metabolite_1135,Lachnospiraceae|Anaerostipes
0.18513955913560406,1.7493395348204651e-07,785.0,2.365330371017884e-05,0.03427665635692583,metabolite_1135,Lachnospiraceae|Blautia
-0.11397299427246331,0.0013808801681226745,785.0,0.03981320288129874,0.012989843423430954,metabolite_1135,Lachnospiraceae|CAG-56
-0.17345927601852834,1.0118417986783146e-06,785.0,0.00011166867665297867,0.030088120436872,metabolite_1135,Lachnospiraceae|Coprococcus_1
0.3185043910888814,5.751259374614939e-20,785.0,6.747554460125157e-17,0.10144504714289912,metabolite_1135,Lachnospiraceae|Lachnoclostridium
-0.16345434869410688,4.157776636018867e-06,785.0,0.0003730259367797632,0.02671732410701468,metabolite_1135,Lachnospiraceae|Lachnospiraceae_ND3007_group
-0.13882172113144997,9.532335634619407e-05,785.0,0.0050905876435299435,0.019271470257898063,metabolite_1135,Lachnospiraceae|Lachnospiraceae_NK4A136_group
-0.14318221877239334,5.672718527592312e-05,785.0,0.003348308938964317,0.02050114777258551,metabolite_1135,Lachnospiraceae|Lachnospiraceae_UCG-001
-0.1728139797136434,1.1111736798656914e-06,785.0,0.00012002564423025159,0.029864671584467553,metabolite_1135,Lachnospiraceae|Marvinbryantia
0.2566932951312056,2.808988928772165e-13,785.0,1.286260446623418e-10,0.06589144776531622,metabolite_1135,Lachnospiraceae|Sellimonas
-0.1254896209713391,0.00042462346305496314,785.0,0.01642911481104591,0.015747644971530347,metabolite_1135,Marinifilaceae|Butyricimonas
0.12155569425886573,0.0006426002968179136,785.0,0.02237945557797352,0.014775786806754843,metabolite_1135,Peptostreptococcaceae|Intestinibacter
0.14288918230591163,5.876854162664561e-05,785.0,0.003444803216332048,0.02041731842005205,metabolite_1135,Ruminococcaceae|Anaerotruncus
0.18447968533651285,1.937590348927133e-07,785.0,2.5832279721885167e-05,0.03403275430185879,metabolite_1135,Ruminococcaceae|Candidatus_Soleaferrea
0.1423504910459818,6.270356856541247e-05,785.0,0.0036280532160837286,0.020263662301032145,metabolite_1135,Ruminococcaceae|DTU089
0.3208431102118183,2.975022432691372e-20,785.0,3.6011938209054603e-17,0.102940301370393,metabolite_1135,Ruminococcaceae|Flavonifractor
0.1289575240471761,0.00029177957924231106,785.0,0.012403071746387202,0.016630043008378,metabolite_1135,Ruminococcaceae|Intestinimonas
0.2910634354996704,8.588436665682898e-17,785.0,6.957960398275496e-14,0.08471792348487078,metabolite_1135,Ruminococcaceae|Oscillibacter
0.16693731572928427,2.566050907798451e-06,785.0,0.0002470795987736236,0.027868067382898744,metabolite_1135,Ruminococcaceae|Ruminiclostridium_5
0.1466023233506225,3.7358983122761094e-05,785.0,0.002372186555322033,0.02149224121180048,metabolite_1135,Ruminococcaceae|Ruminiclostridium_9
-0.3093365729585424,7.207945627013657e-19,785.0,7.741942725578331e-16,0.09568911536973562,metabolite_1135,Ruminococcaceae|Ruminococcaceae_NK4A214_group
-0.29136737439183696,7.954005702965443e-17,785.0,6.614075076376523e-14,0.0848949468599929,metabolite_1135,Ruminococcaceae|Ruminococcaceae_UCG-002
-0.22099179954196235,3.8646600698984526e-10,785.0,9.537830968623171e-08,0.04883737546479487,metabolite_1135,Ruminococcaceae|Ruminococcaceae_UCG-003
-0.2620283197930043,8.619067273122137e-14,785.0,4.501986782522563e-11,0.06865884037354492,metabolite_1135,Ruminococcaceae|Ruminococcaceae_UCG-005
-0.21943284799830962,5.160969608162193e-10,785.0,1.241563224979334e-07,0.048150774780649254,metabolite_1135,Ruminococcaceae|Ruminococcaceae_UCG-010
-0.26236193818534626,7.998071395409879e-14,785.0,4.206433962854878e-11,0.06883378660837144,metabolite_1135,Ruminococcaceae|Ruminococcaceae_UCG-014
-0.20622421401253385,5.491567882800683e-09,785.0,1.073812735236872e-06,0.042528426445087364,metabolite_1135,Ruminococcaceae|Ruminococcus_1
-0.1250398121528893,0.0004454940217758329,785.0,0.017049863004292277,0.015634954623229846,metabolite_1135,Ruminococcaceae|Subdoligranulum
0.22765362901645148,1.0956993413235279e-10,785.0,3.071986462107803e-08,0.051826174804360116,metabolite_1135,Ruminococcaceae|UBA1819
0.11518177433137074,0.0012259691175491956,785.0,0.03647589472441814,0.013266841138122815,metabolite_1135,Veillonellaceae|Veillonella
-0.11085971269153573,0.0006318521835270609,947.0,0.02212352962156734,0.012289875898049848,metabolite_1137,Lachnospiraceae|Agathobacter
0.10462693922697365,0.0012552016228835538,948.0,0.037191819243146816,0.010946796412004838,metabolite_1221,Burkholderiaceae|Parasutterella
0.12057725472797469,0.00019826821801339055,948.0,0.009133687101720777,0.014538874357734894,metabolite_1221,Desulfovibrionaceae|Bilophila
-0.10638902690843229,0.001035610152632626,948.0,0.03230087126370718,0.01131862504652313,metabolite_1221,Lachnospiraceae|Coprococcus_1
0.1271238588303517,8.677894769603329e-05,948.0,0.004713514256465062,0.01616047548391919,metabolite_1221,Ruminococcaceae|Negativibacillus
0.1071762286420304,0.000949478238026151,948.0,0.030169671013280948,0.011486743985928777,metabolite_1221,Ruminococcaceae|Ruminiclostridium_9
0.12634801283759042,9.590887570742036e-05,948.0,0.00511469291010341,0.015963820348007914,metabolite_1221,Ruminococcaceae|UBA1819
0.10111621919232003,0.0017264378324640145,958.0,0.04685468971223631,0.01022448978374931,metabolite_1231,Enterobacteriaceae|Escherichia/Shigella
-0.10648135079893573,0.0010970528681721137,937.0,0.0338435484331737,0.01133827806796601,metabolite_1342,Ruminococcaceae|Negativibacillus
